"","StandortID","KaboStatus","AktStandorttyp","x_200","y_200","Gemeinde","periode","p.dat","param_txt","einheit","WertOB","WertOB_tab","Klasse_OB","WertUB","WertUB_tab","Klasse_UB"
"12729",7344,"NS","Acker",2693800,1238000,"Meilen",3,2007-04-05,"Zink","ppm",52.6,"52.6","0",NA,NA,NA
"12730",7344,"NS","Acker",2693800,1238000,"Meilen",4,2012-10-03,"Zink","ppm",57.5,"57.5","0",41,"41","0"
"12731",7344,"NS","Acker",2693800,1238000,"Meilen",5,2017-03-30,"Zink","ppm",58.5,"58.5","0",43.3,"43.3","0"
"12732",7345,"NS","Acker",2691400,1237600,"Meilen",1,1997-09-23,"Zink","ppm",38.3,"38.3","0",25.4,"25.4","0"
"12733",7345,"NS","Acker",2691400,1237600,"Meilen",2,2002-03-06,"Zink","ppm",33.6,"33.6","0",26.5,"26.5","0"
"12734",7345,"NS","Acker",2691400,1237600,"Meilen",3,2007-05-10,"Zink","ppm",31.9,"31.9","0",NA,NA,NA
"12735",7345,"NS","Acker",2691400,1237600,"Meilen",4,2012-03-29,"Zink","ppm",35.9,"35.9","0",25.3,"25.3","0"
"12736",7345,"NS","Acker",2691400,1237600,"Meilen",5,2017-05-24,"Zink","ppm",38.3,"38.3","0",28.5,"28.5","0"
"12737",7346,"NS","Grünland",2692000,1238200,"Meilen",1,1997-10-16,"Zink","ppm",56.5,"56.5","0",25.2,"25.2","0"
"12738",7346,"NS","Grünland",2692000,1238200,"Meilen",2,2002-09-11,"Zink","ppm",58.1,"58.1","0",33.3,"33.3","0"
"12739",7346,"NS","Grünland",2692000,1238200,"Meilen",3,2007-09-06,"Zink","ppm",55.6,"55.6","0",NA,NA,NA
"12740",7346,"NS","Grünland",2692000,1238200,"Meilen",4,2012-09-26,"Zink","ppm",61,"61","0",31.8,"31.8","0"
"12741",7346,"NS","Grünland",2692000,1238200,"Meilen",5,2017-10-26,"Zink","ppm",58.6,"58.6","0",28.9,"28.9","0"
"12742",7347,"NS","Grünland",2690400,1239400,"Herrliberg",1,1997-10-16,"Zink","ppm",49.7,"49.7","0",34.2,"34.2","0"
"12743",7347,"NS","Grünland",2690400,1239400,"Herrliberg",2,2002-03-06,"Zink","ppm",49,"49","0",40.6,"40.6","0"
"12744",7347,"NS","Grünland",2690400,1239400,"Herrliberg",3,2007-03-08,"Zink","ppm",46.6,"46.6","0",NA,NA,NA
"12745",7347,"NS","Grünland",2690400,1239400,"Herrliberg",4,2012-09-26,"Zink","ppm",53.8,"53.8","0",41.4,"41.4","0"
"12746",7347,"NS","Grünland",2690400,1239400,"Herrliberg",5,2017-06-01,"Zink","ppm",51.8,"51.8","0",36.8,"36.8","0"
"12747",7348,"NS","Acker",2689400,1239000,"Herrliberg",1,1997-10-16,"Zink","ppm",54.3,"54.3","0",42.5,"42.5","0"
"12748",7348,"NS","Acker",2689400,1239000,"Herrliberg",2,2002-03-28,"Zink","ppm",61.6,"61.6","0",48.2,"48.2","0"
"12749",7348,"NS","Acker",2689400,1239000,"Herrliberg",3,2007-05-02,"Zink","ppm",53.2,"53.2","0",NA,NA,NA
"12750",7348,"NS","Acker",2689400,1239000,"Herrliberg",4,2012-05-02,"Zink","ppm",61.1,"61.1","0",40.7,"40.7","0"
"12751",7348,"NS","Acker",2689400,1239000,"Herrliberg",5,2017-06-21,"Zink","ppm",59.1,"59.1","0",42.4,"42.4","0"
"12752",7349,"NS","Wald",2679600,1252400,"Zürich",1,1997-12-09,"Zink","ppm",51.6,"51.6","0",44.6,"44.6","0"
"12753",7349,"NS","Wald",2679600,1252400,"Zürich",2,2002-06-06,"Zink","ppm",NA,NA,NA,NA,NA,NA
"12754",7349,"NS","Wald",2679600,1252400,"Zürich",3,2007-09-26,"Zink","ppm",NA,NA,NA,41.4,"41.4","0"
"12755",7349,"NS","Wald",2679600,1252400,"Zürich",4,2012-04-18,"Zink","ppm",46.1,"46.1","0",49.1,"49.1","0"
"12756",7349,"NS","Wald",2679600,1252400,"Zürich",5,2016-11-10,"Zink","ppm",44.4,"44.4","0",41.4,"41.4","0"
"12757",7349,"NS","Wald",2679600,1252400,"Zürich",6,2021-07-22,"Zink","ppm",48,"48","0",47,"47","0"
"12758",7351,"NS","Wald",2680000,1252200,"Zürich",1,1997-09-10,"Zink","ppm",49.4,"49.4","0",43.6,"43.6","0"
"12759",7351,"NS","Wald",2680000,1252200,"Zürich",2,2002-06-06,"Zink","ppm",NA,NA,NA,NA,NA,NA
"12760",7351,"NS","Wald",2680000,1252200,"Zürich",3,2007-05-31,"Zink","ppm",NA,NA,NA,41,"41","0"
"12761",7351,"NS","Wald",2680000,1252200,"Zürich",4,2012-04-12,"Zink","ppm",44.4,"44.4","0",45.9,"45.9","0"
"12762",7351,"NS","Wald",2680000,1252200,"Zürich",5,2016-11-02,"Zink","ppm",46.1,"46.1","0",43.1,"43.1","0"
"12763",7351,"NS","Wald",2680000,1252200,"Zürich",6,2021-07-22,"Zink","ppm",45,"45","0",44,"44","0"
"12764",7352,"NS","Acker",2698800,1233600,"Stäfa",1,1997-10-09,"Zink","ppm",60.1,"60.1","0",43.1,"43.1","0"
"12765",7352,"NS","Acker",2698800,1233600,"Stäfa",2,2002-08-22,"Zink","ppm",59.8,"59.8","0",50.2,"50.2","0"
"12766",7352,"NS","Acker",2698800,1233600,"Stäfa",3,2007-05-03,"Zink","ppm",52.4,"52.4","0",NA,NA,NA
"12767",7352,"NS","Acker",2698800,1233600,"Stäfa",4,2012-03-22,"Zink","ppm",60.8,"60.8","0",39.2,"39.2","0"
"12768",7352,"NS","Acker",2698800,1233600,"Stäfa",5,2016-10-12,"Zink","ppm",60.8,"60.8","0",44.5,"44.5","0"
"12769",7353,"NS","Acker",2676200,1258600,"Dielsdorf",1,1997-08-14,"Zink","ppm",54.5,"54.5","0",50.6,"50.6","0"
"12770",7353,"NS","Acker",2676200,1258600,"Dielsdorf",2,2002-08-13,"Zink","ppm",45.9,"45.9","0",47.5,"47.5","0"
"12771",7353,"NS","Acker",2676200,1258600,"Dielsdorf",3,2007-08-08,"Zink","ppm",37.8,"37.8","0",NA,NA,NA
"12772",7353,"NS","Acker",2676200,1258600,"Dielsdorf",4,2012-03-01,"Zink","ppm",45.2,"45.2","0",33.7,"33.7","0"
"12773",7353,"NS","Acker",2676200,1258600,"Dielsdorf",5,2016-09-21,"Zink","ppm",47.4,"47.4","0",40.4,"40.4","0"
"12774",7353,"NS","Acker",2676200,1258600,"Dielsdorf",6,2021-08-18,"Zink","ppm",50,"50","0",47,"47","0"
"12775",7354,"NS","Wald",2673400,1262600,"Schöfflisdorf",1,1997-09-18,"Zink","ppm",31.1,"31.1","0",51.5,"51.5","0"
"12776",7354,"NS","Wald",2673400,1262600,"Schöfflisdorf",2,2002-07-03,"Zink","ppm",NA,NA,NA,NA,NA,NA
"12777",7354,"NS","Wald",2673400,1262600,"Schöfflisdorf",3,2007-06-14,"Zink","ppm",NA,NA,NA,27,"27","0"
"12778",7354,"NS","Wald",2673400,1262600,"Schöfflisdorf",4,2012-05-16,"Zink","ppm",26.4,"26.4","0",31.8,"31.8","0"
"12779",7354,"NS","Wald",2673400,1262600,"Schöfflisdorf",5,2016-09-01,"Zink","ppm",25.2,"25.2","0",30.2,"30.2","0"
"12780",7354,"NS","Wald",2673400,1262600,"Schöfflisdorf",6,2021-07-29,"Zink","ppm",29,"29","0",35,"35","0"
"12781",7355,"NS","Wald",2673000,1262800,"Oberweningen",1,1997-09-18,"Zink","ppm",31.7,"31.7","0",32.2,"32.2","0"
"12782",7355,"NS","Wald",2673000,1262800,"Oberweningen",2,2002-06-19,"Zink","ppm",NA,NA,NA,NA,NA,NA
"12783",7355,"NS","Wald",2673000,1262800,"Oberweningen",3,2007-06-14,"Zink","ppm",NA,NA,NA,29.2,"29.2","0"
"12784",7355,"NS","Wald",2673000,1262800,"Oberweningen",4,2012-05-16,"Zink","ppm",28.6,"28.6","0",30.4,"30.4","0"
"12785",7355,"NS","Wald",2673000,1262800,"Oberweningen",5,2016-09-01,"Zink","ppm",27.6,"27.6","0",30.5,"30.5","0"
"12786",7355,"NS","Wald",2673000,1262800,"Oberweningen",6,2021-07-29,"Zink","ppm",32,"32","0",35,"35","0"
"12787",7356,"NS","Wald",2688600,1242000,"Küsnacht",1,1997-09-17,"Zink","ppm",42.2,"42.2","0",42.9,"42.9","0"
"12788",7356,"NS","Wald",2688600,1242000,"Küsnacht",2,2002-10-17,"Zink","ppm",NA,NA,NA,41,"41","0"
"12789",7356,"NS","Wald",2688600,1242000,"Küsnacht",3,2007-10-31,"Zink","ppm",NA,NA,NA,NA,NA,NA
"12790",7356,"NS","Wald",2688600,1242000,"Küsnacht",4,2012-08-09,"Zink","ppm",36.5,"36.5","0",40.8,"40.8","0"
"12791",7356,"NS","Wald",2688600,1242000,"Küsnacht",5,2017-05-30,"Zink","ppm",40.5,"40.5","0",40.1,"40.1","0"
"12792",7357,"NS","Grünland",2689800,1239400,"Herrliberg",1,1997-10-01,"Zink","ppm",50.6,"50.6","0",36.4,"36.4","0"
"12793",7357,"NS","Grünland",2689800,1239400,"Herrliberg",2,2002-03-28,"Zink","ppm",53.8,"53.8","0",41.5,"41.5","0"
"12794",7357,"NS","Grünland",2689800,1239400,"Herrliberg",3,2007-07-19,"Zink","ppm",47.1,"47.1","0",NA,NA,NA
"12795",7357,"NS","Grünland",2689800,1239400,"Herrliberg",4,2012-06-28,"Zink","ppm",53.8,"53.8","0",47.3,"47.3","0"
"12796",7357,"NS","Grünland",2689800,1239400,"Herrliberg",5,2017-06-21,"Zink","ppm",53.4,"53.4","0",38,"38","0"
"12797",7358,"NS","Acker",2689600,1238600,"Herrliberg",1,1997-10-01,"Zink","ppm",59.7,"59.7","0",45.6,"45.6","0"
"12798",7358,"NS","Acker",2689600,1238600,"Herrliberg",2,2002-03-14,"Zink","ppm",58.8,"58.8","0",46.3,"46.3","0"
"12799",7358,"NS","Acker",2689600,1238600,"Herrliberg",3,2007-05-02,"Zink","ppm",52.5,"52.5","0",NA,NA,NA
"12800",7358,"NS","Acker",2689600,1238600,"Herrliberg",4,2012-10-24,"Zink","ppm",62.2,"62.2","0",41.6,"41.6","0"
"12801",7358,"NS","Acker",2689600,1238600,"Herrliberg",5,2017-07-06,"Zink","ppm",62.1,"62.1","0",46.3,"46.3","0"
"12802",7359,"HS","Wald",2675200,1258600,"Dielsdorf",1,1997-08-04,"Zink","ppm",43.5,"43.5","0",49.5,"49.5","0"
"12803",7359,"HS","Wald",2675200,1258600,"Dielsdorf",2,2002-07-03,"Zink","ppm",40.3,"40.3","0",49.8,"49.8","0"
"12804",7359,"HS","Wald",2675200,1258600,"Dielsdorf",3,2007-09-19,"Zink","ppm",41.7,"41.7","0",39.9,"39.9","0"
"12805",7359,"HS","Wald",2675200,1258600,"Dielsdorf",4,2012-05-16,"Zink","ppm",35.8,"35.8","0",51.5,"51.5","0"
"12806",7359,"HS","Wald",2675200,1258600,"Dielsdorf",5,2017-04-06,"Zink","ppm",40.9,"40.9","0",55.5,"55.5","0"
"12807",7359,"HS","Wald",2675200,1258600,"Dielsdorf",6,2022-07-06,"Zink","ppm",43.1,"43.1","0",51.6,"51.6","0"
"12808",7360,"NS","Acker",2689800,1242400,"Zumikon",1,1997-09-16,"Zink","ppm",63.2,"63.2","0",65.3,"65.3","0"
"12809",7360,"NS","Acker",2689800,1242400,"Zumikon",2,2002-11-13,"Zink","ppm",61.5,"61.5","0",45.1,"45.1","0"
"12810",7360,"NS","Acker",2689800,1242400,"Zumikon",3,2007-04-19,"Zink","ppm",55,"55","0",NA,NA,NA
"12811",7360,"NS","Acker",2689800,1242400,"Zumikon",4,2012-03-08,"Zink","ppm",63,"63","0",42.3,"42.3","0"
"12812",7360,"NS","Acker",2689800,1242400,"Zumikon",5,2017-07-26,"Zink","ppm",59.6,"59.6","0",46,"46","0"
"12813",7361,"NS","Acker",2688600,1244400,"Zollikon",1,1997-09-16,"Zink","ppm",51.3,"51.3","0",46.6,"46.6","0"
"12814",7361,"NS","Acker",2688600,1244400,"Zollikon",2,2002-03-21,"Zink","ppm",47.7,"47.7","0",38.1,"38.1","0"
"12815",7361,"NS","Acker",2688600,1244400,"Zollikon",3,2007-07-18,"Zink","ppm",39.2,"39.2","0",NA,NA,NA
"12816",7361,"NS","Acker",2688600,1244400,"Zollikon",4,2012-03-07,"Zink","ppm",50.5,"50.5","0",36.8,"36.8","0"
"12817",7361,"NS","Acker",2688600,1244400,"Zollikon",5,2017-03-30,"Zink","ppm",55.7,"55.7","0",39.8,"39.8","0"
"12818",7362,"NS","Acker",2689000,1243800,"Zumikon",1,1997-09-16,"Zink","ppm",43.6,"43.6","0",43.8,"43.8","0"
"12819",7362,"NS","Acker",2689000,1243800,"Zumikon",2,2002-03-21,"Zink","ppm",44.9,"44.9","0",35.9,"35.9","0"
"12820",7362,"NS","Acker",2689000,1243800,"Zumikon",3,2007-07-18,"Zink","ppm",39.9,"39.9","0",NA,NA,NA
"12821",7362,"NS","Acker",2689000,1243800,"Zumikon",4,2012-08-30,"Zink","ppm",46.9,"46.9","0",33.5,"33.5","0"
"12822",7362,"NS","Acker",2689000,1243800,"Zumikon",5,2017-03-30,"Zink","ppm",46.6,"46.6","0",42.6,"42.6","0"
"12823",7363,"NS","Acker",2675800,1259200,"Regensberg",1,1997-09-25,"Zink","ppm",44.2,"44.2","0",28,"28","0"
"12824",7363,"NS","Acker",2675800,1259200,"Regensberg",2,2002-08-13,"Zink","ppm",44.6,"44.6","0",31,"31","0"
"12825",7363,"NS","Acker",2675800,1259200,"Regensberg",3,2007-08-08,"Zink","ppm",45.8,"45.8","0",NA,NA,NA
"12826",7363,"NS","Acker",2675800,1259200,"Regensberg",4,2012-03-01,"Zink","ppm",48.6,"48.6","0",33.7,"33.7","0"
"12827",7363,"NS","Acker",2675800,1259200,"Regensberg",5,2016-11-02,"Zink","ppm",61.2,"61.2","0",39,"39","0"
"12828",7363,"NS","Acker",2675800,1259200,"Regensberg",6,2021-03-10,"Zink","ppm",49,"49","0",36,"36","0"
"12829",7364,"NS","Acker",2677200,1260800,"Steinmaur",1,1997-08-14,"Zink","ppm",47.4,"47.4","0",35.9,"35.9","0"
"12830",7364,"NS","Acker",2677200,1260800,"Steinmaur",2,2002-08-28,"Zink","ppm",46.7,"46.7","0",40.1,"40.1","0"
"12831",7364,"NS","Acker",2677200,1260800,"Steinmaur",3,2007-05-24,"Zink","ppm",47.4,"47.4","0",40,"40","0"
"12832",7364,"NS","Acker",2677200,1260800,"Steinmaur",4,2012-09-06,"Zink","ppm",53.4,"53.4","0",NA,NA,NA
"12833",7364,"NS","Acker",2677200,1260800,"Steinmaur",5,2017-04-06,"Zink","ppm",55.2,"55.2","0",43.9,"43.9","0"
"12834",7365,"NS","Acker",2676200,1261200,"Steinmaur",1,1997-09-25,"Zink","ppm",54.8,"54.8","0",44.2,"44.2","0"
"12835",7365,"NS","Acker",2676200,1261200,"Steinmaur",2,2002-12-18,"Zink","ppm",56.6,"56.6","0",37.2,"37.2","0"
"12836",7365,"NS","Acker",2676200,1261200,"Steinmaur",3,2007-03-28,"Zink","ppm",59.5,"59.5","0",NA,NA,NA
"12837",7365,"NS","Acker",2676200,1261200,"Steinmaur",4,2012-02-29,"Zink","ppm",56.8,"56.8","0",48.8,"48.8","0"
"12838",7365,"NS","Acker",2676200,1261200,"Steinmaur",5,2017-05-04,"Zink","ppm",57.1,"57.1","0",42.7,"42.7","0"
"12839",7366,"NS","Grünland",2676000,1261400,"Steinmaur",1,1997-08-04,"Zink","ppm",52.7,"52.7","0",45.5,"45.5","0"
"12840",7366,"NS","Grünland",2676000,1261400,"Steinmaur",2,2002-08-13,"Zink","ppm",45.7,"45.7","0",42.7,"42.7","0"
"12841",7366,"NS","Grünland",2676000,1261400,"Steinmaur",3,2007-03-28,"Zink","ppm",45.9,"45.9","0",NA,NA,NA
"12842",7366,"NS","Grünland",2676000,1261400,"Steinmaur",4,2012-02-29,"Zink","ppm",46.2,"46.2","0",47.1,"47.1","0"
"12843",7366,"NS","Grünland",2676000,1261400,"Steinmaur",5,2017-04-06,"Zink","ppm",49.5,"49.5","0",46.8,"46.8","0"
"12844",7368,"NS","Acker",2674200,1261200,"Schöfflisdorf",1,1997-09-25,"Zink","ppm",61.3,"61.3","0",41.3,"41.3","0"
"12845",7368,"NS","Acker",2674200,1261200,"Schöfflisdorf",2,2002-08-13,"Zink","ppm",59.3,"59.3","0",45,"45","0"
"12846",7368,"NS","Acker",2674200,1261200,"Schöfflisdorf",3,2007-09-19,"Zink","ppm",60.3,"60.3","0",NA,NA,NA
"12847",7368,"NS","Acker",2674200,1261200,"Schöfflisdorf",4,2012-03-01,"Zink","ppm",59.9,"59.9","0",41.9,"41.9","0"
"12848",7368,"NS","Acker",2674200,1261200,"Schöfflisdorf",5,2016-11-02,"Zink","ppm",63.6,"63.6","0",48.8,"48.8","0"
"12849",7368,"NS","Acker",2674200,1261200,"Schöfflisdorf",6,2021-03-10,"Zink","ppm",63.7,"63.7","0",45,"45","0"
"12850",7369,"NS","Grünland",2690400,1242000,"Küsnacht",1,1997-09-17,"Zink","ppm",74.3,"74.3","0",52.7,"52.7","0"
"12851",7369,"NS","Grünland",2690400,1242000,"Küsnacht",2,2002-03-21,"Zink","ppm",66.1,"66.1","0",51.5,"51.5","0"
"12852",7369,"NS","Grünland",2690400,1242000,"Küsnacht",3,2007-04-19,"Zink","ppm",67.6,"67.6","0",NA,NA,NA
"12853",7369,"NS","Grünland",2690400,1242000,"Küsnacht",4,2012-03-08,"Zink","ppm",69.4,"69.4","0",48.8,"48.8","0"
"12854",7369,"NS","Grünland",2690400,1242000,"Küsnacht",5,2016-09-08,"Zink","ppm",73.9,"73.9","0",52.5,"52.5","0"
"12855",7370,"NS","Acker",2690200,1237400,"Meilen",1,1997-09-17,"Zink","ppm",49.4,"49.4","0",43.8,"43.8","0"
"12856",7370,"NS","Acker",2690200,1237400,"Meilen",2,2002-04-30,"Zink","ppm",46.4,"46.4","0",42.5,"42.5","0"
"12857",7370,"NS","Acker",2690200,1237400,"Meilen",3,2007-07-12,"Zink","ppm",47.8,"47.8","0",NA,NA,NA
"12858",7370,"NS","Acker",2690200,1237400,"Meilen",4,2012-10-31,"Zink","ppm",50.5,"50.5","0",47.3,"47.3","0"
"12859",7370,"NS","Acker",2690200,1237400,"Meilen",5,2017-06-01,"Zink","ppm",50.1,"50.1","0",42.6,"42.6","0"
"12860",7371,"NS","Wald",2689600,1240400,"Erlenbach",1,1997-09-11,"Zink","ppm",54.6,"54.6","0",38.9,"38.9","0"
"12861",7371,"NS","Wald",2689600,1240400,"Erlenbach",2,2002-10-16,"Zink","ppm",NA,NA,NA,34.7,"34.7","0"
"12862",7371,"NS","Wald",2689600,1240400,"Erlenbach",3,2007-11-01,"Zink","ppm",NA,NA,NA,35.3,"35.3","0"
"12863",7371,"NS","Wald",2689600,1240400,"Erlenbach",4,2012-08-02,"Zink","ppm",47.1,"47.1","0",38.4,"38.4","0"
"12864",7371,"NS","Wald",2689600,1240400,"Erlenbach",5,2017-05-03,"Zink","ppm",47,"47","0",40.1,"40.1","0"
"12865",7372,"NS","Grünland",2691600,1237200,"Meilen",1,1997-09-11,"Zink","ppm",56.1,"56.1","0",37.6,"37.6","0"
"12866",7372,"NS","Grünland",2691600,1237200,"Meilen",2,2002-04-24,"Zink","ppm",52.1,"52.1","0",38.6,"38.6","0"
"12867",7372,"NS","Grünland",2691600,1237200,"Meilen",3,2007-07-12,"Zink","ppm",52,"52","0",NA,NA,NA
"12868",7372,"NS","Grünland",2691600,1237200,"Meilen",4,2012-10-03,"Zink","ppm",54.6,"54.6","0",40.8,"40.8","0"
"12869",7372,"NS","Grünland",2691600,1237200,"Meilen",5,2017-05-24,"Zink","ppm",51.9,"51.9","0",38,"38","0"
"12870",7373,"NS","Grünland",2691800,1237000,"Meilen",1,1997-09-11,"Zink","ppm",54.7,"54.7","0",37.8,"37.8","0"
"12871",7373,"NS","Grünland",2691800,1237000,"Meilen",2,2002-09-11,"Zink","ppm",51.6,"51.6","0",38.1,"38.1","0"
"12872",7373,"NS","Grünland",2691800,1237000,"Meilen",3,2007-07-12,"Zink","ppm",53.2,"53.2","0",NA,NA,NA
"12873",7373,"NS","Grünland",2691800,1237000,"Meilen",4,2012-08-29,"Zink","ppm",54.3,"54.3","0",44.9,"44.9","0"
"12874",7373,"NS","Grünland",2691800,1237000,"Meilen",5,2017-11-01,"Zink","ppm",55,"55","0",36.8,"36.8","0"
"12875",7374,"NS","Wald",2675400,1258000,"Dielsdorf",1,1997-09-10,"Zink","ppm",34.7,"34.7","0",39.1,"39.1","0"
"12876",7374,"NS","Wald",2675400,1258000,"Dielsdorf",2,2002-07-03,"Zink","ppm",NA,NA,NA,NA,NA,NA
"12877",7374,"NS","Wald",2675400,1258000,"Dielsdorf",3,2007-06-27,"Zink","ppm",NA,NA,NA,36.8,"36.8","0"
"12878",7374,"NS","Wald",2675400,1258000,"Dielsdorf",4,2012-05-16,"Zink","ppm",32.1,"32.1","0",34,"34","0"
"12879",7374,"NS","Wald",2675400,1258000,"Dielsdorf",5,2017-08-23,"Zink","ppm",34.7,"34.7","0",35.3,"35.3","0"
"12880",7375,"NS","Wald",2674200,1254400,"Dällikon",1,1997-09-10,"Zink","ppm",63.5,"63.5","0",31.2,"31.2","0"
"12881",7375,"NS","Wald",2674200,1254400,"Dällikon",2,2002-05-29,"Zink","ppm",65.7,"65.7","0",27,"27","0"
"12882",7375,"NS","Wald",2674200,1254400,"Dällikon",3,2007-10-04,"Zink","ppm",59,"59","0",29,"29","0"
"12883",7375,"NS","Wald",2674200,1254400,"Dällikon",4,2012-06-13,"Zink","ppm",68.7,"68.7","0",35,"35","0"
"12884",7375,"NS","Wald",2674200,1254400,"Dällikon",5,2017-10-12,"Zink","ppm",67.1,"67.1","0",32.5,"32.5","0"
"12885",7376,"NS","Wald",2675600,1253800,"Dällikon",1,1997-09-10,"Zink","ppm",48.4,"48.4","0",49.3,"49.3","0"
"12886",7376,"NS","Wald",2675600,1253800,"Dällikon",2,2002-05-29,"Zink","ppm",NA,NA,NA,53.5,"53.5","0"
"12887",7376,"NS","Wald",2675600,1253800,"Dällikon",3,2007-09-26,"Zink","ppm",NA,NA,NA,49.3,"49.3","0"
"12888",7376,"NS","Wald",2675600,1253800,"Dällikon",4,2012-07-04,"Zink","ppm",54.7,"54.7","0",54.8,"54.8","0"
"12889",7376,"NS","Wald",2675600,1253800,"Dällikon",5,2017-10-12,"Zink","ppm",56.8,"56.8","0",54.9,"54.9","0"
"12890",7378,"NS","Acker",2693600,1236600,"Uetikon a.S.",1,1997-09-09,"Zink","ppm",53.1,"53.1","0",43.6,"43.6","0"
"12891",7378,"NS","Acker",2693600,1236600,"Uetikon a.S.",2,2002-04-25,"Zink","ppm",53.9,"53.9","0",42.8,"42.8","0"
"12892",7378,"NS","Acker",2693600,1236600,"Uetikon a.S.",3,2007-04-05,"Zink","ppm",54.6,"54.6","0",NA,NA,NA
"12893",7378,"NS","Acker",2693600,1236600,"Uetikon a.S.",4,2012-03-28,"Zink","ppm",54.4,"54.4","0",41.9,"41.9","0"
"12894",7378,"NS","Acker",2693600,1236600,"Uetikon a.S.",5,2017-03-15,"Zink","ppm",57,"57","0",44.4,"44.4","0"
"12895",7379,"HS","Acker",2694000,1237200,"Uetikon a.S.",1,1997-09-09,"Zink","ppm",56,"56","0",46.8,"46.8","0"
"12896",7379,"HS","Acker",2694000,1237200,"Uetikon a.S.",2,2002-09-11,"Zink","ppm",53.5,"53.5","0",43.2,"43.2","0"
"12897",7379,"HS","Acker",2694000,1237200,"Uetikon a.S.",3,2007-03-14,"Zink","ppm",53.7,"53.7","0",39.9,"39.9","0"
"12898",7379,"HS","Acker",2694000,1237200,"Uetikon a.S.",4,2012-03-28,"Zink","ppm",56,"56","0",41.7,"41.7","0"
"12899",7379,"HS","Acker",2694000,1237200,"Uetikon a.S.",5,2017-03-16,"Zink","ppm",60.6,"60.6","0",43.5,"43.5","0"
"12900",7379,"HS","Acker",2694000,1237200,"Uetikon a.S.",6,2022-10-13,"Zink","ppm",52.3,"52.3","0",39.9,"39.9","0"
"12901",7380,"NS","Wald",2692200,1238800,"Meilen",1,1997-09-09,"Zink","ppm",50.1,"50.1","0",46.8,"46.8","0"
"12902",7380,"NS","Wald",2692200,1238800,"Meilen",2,2002-04-30,"Zink","ppm",NA,NA,NA,NA,NA,NA
"12903",7380,"NS","Wald",2692200,1238800,"Meilen",3,2007-08-23,"Zink","ppm",NA,NA,NA,42.1,"42.1","0"
"12904",7380,"NS","Wald",2692200,1238800,"Meilen",4,2012-08-02,"Zink","ppm",45.7,"45.7","0",42.5,"42.5","0"
"12905",7380,"NS","Wald",2692200,1238800,"Meilen",5,2017-08-02,"Zink","ppm",43.4,"43.4","0",42.3,"42.3","0"
"12906",7381,"NS","Wald",2677800,1252800,"Regensdorf",1,1997-09-03,"Zink","ppm",58.9,"58.9","0",48,"48","0"
"12907",7381,"NS","Wald",2677800,1252800,"Regensdorf",2,2002-06-19,"Zink","ppm",NA,NA,NA,48.1,"48.1","0"
"12908",7381,"NS","Wald",2677800,1252800,"Regensdorf",3,2007-09-26,"Zink","ppm",NA,NA,NA,45.4,"45.4","0"
"12909",7381,"NS","Wald",2677800,1252800,"Regensdorf",4,2012-04-19,"Zink","ppm",51.9,"51.9","0",47.3,"47.3","0"
"12910",7381,"NS","Wald",2677800,1252800,"Regensdorf",5,2016-11-30,"Zink","ppm",51.3,"51.3","0",46.2,"46.2","0"
"12911",7381,"NS","Wald",2677800,1252800,"Regensdorf",6,2021-08-04,"Zink","ppm",47,"47","0",46,"46","0"
"12912",7382,"NS","Wald",2677000,1253000,"Regensdorf",1,1997-09-03,"Zink","ppm",51.6,"51.6","0",50.2,"50.2","0"
"12913",7382,"NS","Wald",2677000,1253000,"Regensdorf",2,2002-06-19,"Zink","ppm",NA,NA,NA,45.7,"45.7","0"
"12914",7382,"NS","Wald",2677000,1253000,"Regensdorf",3,2007-09-26,"Zink","ppm",NA,NA,NA,43.1,"43.1","0"
"12915",7382,"NS","Wald",2677000,1253000,"Regensdorf",4,2012-07-04,"Zink","ppm",48.7,"48.7","0",45.4,"45.4","0"
"12916",7382,"NS","Wald",2677000,1253000,"Regensdorf",5,2017-08-23,"Zink","ppm",43.8,"43.8","0",44.2,"44.2","0"
"12917",7383,"NS","Acker",2675400,1251400,"Unterengstringen",1,1997-09-03,"Zink","ppm",59.9,"59.9","0",27.3,"27.3","0"
"12918",7383,"NS","Acker",2675400,1251400,"Unterengstringen",2,2002-05-29,"Zink","ppm",56.7,"56.7","0",29.5,"29.5","0"
"12919",7383,"NS","Acker",2675400,1251400,"Unterengstringen",3,2007-03-28,"Zink","ppm",58,"58","0",NA,NA,NA
"12920",7383,"NS","Acker",2675400,1251400,"Unterengstringen",4,2012-02-29,"Zink","ppm",58.6,"58.6","0",27.6,"27.6","0"
"12921",7383,"NS","Acker",2675400,1251400,"Unterengstringen",5,2016-09-21,"Zink","ppm",69,"69","0",27.1,"27.1","0"
"12922",7383,"NS","Acker",2675400,1251400,"Unterengstringen",6,2021-06-16,"Zink","ppm",60,"60","0",28,"28","0"
"12923",7384,"NS","Wald",2687400,1244000,"Zollikon",1,1997-08-12,"Zink","ppm",41.5,"41.5","0",41.5,"41.5","0"
"12924",7384,"NS","Wald",2687400,1244000,"Zollikon",2,2002-06-12,"Zink","ppm",NA,NA,NA,45,"45","0"
"12925",7384,"NS","Wald",2687400,1244000,"Zollikon",3,2007-09-20,"Zink","ppm",42.1,"42.1","0",38.7,"38.7","0"
