StandortID,p.dat,periode,KaboStatus,AktStandorttyp,Parameter,WertOB,WertOB_tab,Klasse_OB,WertUB,WertUB_tab,Klasse_UB,param_txt,einheit
6570,2011-06-22,4,NS,Acker,CUT_PPM,19.4,19.4,0,13.2,13.2,0,Kupfer,ppm
6570,2016-08-10,5,NS,Acker,CUT_PPM,20.2,20.2,0,14.9,14.9,0,Kupfer,ppm
7089,1996-06-26,1,NS,Wald,CUT_PPM,15.6,15.6,0,12,12,0,Kupfer,ppm
7089,2001-11-16,2,NS,Wald,CUT_PPM,11.5,11.5,0,0,<16,-1,Kupfer,ppm
7089,2006-07-05,3,NS,Wald,CUT_PPM,NA,NA,NA,10.3,10.3,0,Kupfer,ppm
7089,2011-04-20,4,NS,Wald,CUT_PPM,12,12,0,13.3,13.3,0,Kupfer,ppm
7089,2016-08-25,5,NS,Wald,CUT_PPM,13.1,13.1,0,12.5,12.5,0,Kupfer,ppm
7089,2021-08-18,6,NS,Wald,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7090,1996-06-26,1,NS,Wald,CUT_PPM,11.5,11.5,0,15.2,15.2,0,Kupfer,ppm
7090,2001-11-15,2,NS,Wald,CUT_PPM,NA,NA,NA,NA,NA,NA,Kupfer,ppm
7090,2006-06-14,3,NS,Wald,CUT_PPM,NA,NA,NA,13.6,13.6,0,Kupfer,ppm
7090,2011-05-31,4,NS,Wald,CUT_PPM,12.2,12.2,0,14.5,14.5,0,Kupfer,ppm
7090,2016-06-15,5,NS,Wald,CUT_PPM,10.7,10.7,0,13.6,13.6,0,Kupfer,ppm
7090,2021-08-04,6,NS,Wald,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7091,1996-06-26,1,NS,Wald,CUT_PPM,16.3,16.3,0,13.5,13.5,0,Kupfer,ppm
7091,2001-11-15,2,NS,Wald,CUT_PPM,18,18,0,12,12,0,Kupfer,ppm
7091,2006-07-05,3,NS,Wald,CUT_PPM,17.4,17.4,0,11,11,0,Kupfer,ppm
7091,2011-05-31,4,NS,Wald,CUT_PPM,16.5,16.5,0,12.8,12.8,0,Kupfer,ppm
7091,2016-08-25,5,NS,Wald,CUT_PPM,15.5,15.5,0,12.2,12.2,0,Kupfer,ppm
7091,2021-09-21,6,NS,Wald,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7092,1996-06-14,1,NS,Wald,CUT_PPM,7,7,0,6.5,6.5,0,Kupfer,ppm
7092,2001-08-29,2,NS,Wald,CUT_PPM,7.6,7.6,0,0,<16,-1,Kupfer,ppm
7092,2006-05-24,3,NS,Wald,CUT_PPM,NA,NA,NA,7,7,0,Kupfer,ppm
7092,2011-05-25,4,NS,Wald,CUT_PPM,6.9,6.9,0,6.8,6.8,0,Kupfer,ppm
7092,2016-07-27,5,NS,Wald,CUT_PPM,7.4,7.4,0,7.9,7.9,0,Kupfer,ppm
7092,2021-09-14,6,NS,Wald,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7093,1996-09-03,1,NS,Acker,CUT_PPM,24.7,24.7,0,15.9,15.9,0,Kupfer,ppm
7093,2001-06-01,2,NS,Acker,CUT_PPM,25,25,0,17.6,17.6,0,Kupfer,ppm
7093,2006-09-21,3,NS,Acker,CUT_PPM,24.9,24.9,0,16.9,16.9,0,Kupfer,ppm
7093,2011-05-02,4,NS,Acker,CUT_PPM,22.5,22.5,0,14.6,14.6,0,Kupfer,ppm
7093,2016-05-04,5,NS,Acker,CUT_PPM,26.4,26.4,0,16.1,16.1,0,Kupfer,ppm
7094,1996-08-06,1,NS,Grünland,CUT_PPM,17.7,17.7,0,8.2,8.2,0,Kupfer,ppm
7094,2001-02-22,2,NS,Grünland,CUT_PPM,25.2,25.2,0,NA,NA,NA,Kupfer,ppm
7094,2006-05-10,3,NS,Grünland,CUT_PPM,15.2,15.2,0,NA,NA,NA,Kupfer,ppm
7094,2011-08-25,4,NS,Grünland,CUT_PPM,14.9,14.9,0,6.9,6.9,0,Kupfer,ppm
7094,2016-05-18,5,NS,Grünland,CUT_PPM,17.9,17.9,0,8.1,8.1,0,Kupfer,ppm
7095,1996-07-24,1,NS,Grünland,CUT_PPM,8.6,8.6,0,8.7,8.7,0,Kupfer,ppm
7095,2001-02-22,2,NS,Grünland,CUT_PPM,8.9,8.9,0,7.3,7.3,0,Kupfer,ppm
7095,2006-04-04,3,NS,Grünland,CUT_PPM,9.9,9.9,0,7.3,7.3,0,Kupfer,ppm
7095,2011-06-09,4,NS,Grünland,CUT_PPM,8.9,8.9,0,NA,NA,NA,Kupfer,ppm
7095,2016-05-18,5,NS,Grünland,CUT_PPM,9.6,9.6,0,8.1,8.1,0,Kupfer,ppm
7096,1996-08-13,1,HS,Grünland,CUT_PPM,16.8,16.8,0,12,12,0,Kupfer,ppm
7096,2001-05-04,2,HS,Grünland,CUT_PPM,18.1,18.1,0,13.2,13.2,0,Kupfer,ppm
7096,2006-04-04,3,HS,Grünland,CUT_PPM,17.6,17.6,0,13,13,0,Kupfer,ppm
7096,2011-09-15,4,HS,Grünland,CUT_PPM,17.7,17.7,0,13.5,13.5,0,Kupfer,ppm
7096,2016-06-08,5,HS,Grünland,CUT_PPM,18.5,18.5,0,13.7,13.7,0,Kupfer,ppm
7096,2021-06-23,6,HS,Grünland,CUT_PPM,16.2,16.2,0,10.5,10.5,0,Kupfer,ppm
7097,1996-07-23,1,NS,Grünland,CUT_PPM,16.3,16.3,0,16.6,16.6,0,Kupfer,ppm
7097,2001-03-15,2,NS,Grünland,CUT_PPM,18.8,18.8,0,13.4,13.4,0,Kupfer,ppm
7097,2006-04-04,3,NS,Grünland,CUT_PPM,14.6,14.6,0,13.9,13.9,0,Kupfer,ppm
7097,2011-05-02,4,NS,Grünland,CUT_PPM,12,12,0,13.4,13.4,0,Kupfer,ppm
7097,2016-04-07,5,NS,Grünland,CUT_PPM,14.7,14.7,0,13.5,13.5,0,Kupfer,ppm
7098,1996-07-23,1,NS,Grünland,CUT_PPM,12.7,12.7,0,9.7,9.7,0,Kupfer,ppm
7098,2001-03-15,2,NS,Grünland,CUT_PPM,13,13,0,9.6,9.6,0,Kupfer,ppm
7098,2006-05-17,3,NS,Grünland,CUT_PPM,12.6,12.6,0,10,10,0,Kupfer,ppm
7098,2011-05-04,4,NS,Grünland,CUT_PPM,15.5,15.5,0,NA,NA,NA,Kupfer,ppm
7098,2016-08-31,5,NS,Grünland,CUT_PPM,13.2,13.2,0,10.2,10.2,0,Kupfer,ppm
7099,1996-08-13,1,NS,Grünland,CUT_PPM,13.4,13.4,0,9.4,9.4,0,Kupfer,ppm
7099,2001-03-15,2,NS,Grünland,CUT_PPM,13,13,0,11.4,11.4,0,Kupfer,ppm
7099,2006-04-20,3,NS,Grünland,CUT_PPM,14.6,14.6,0,9.7,9.7,0,Kupfer,ppm
7099,2011-06-22,4,NS,Grünland,CUT_PPM,13.8,13.8,0,NA,NA,NA,Kupfer,ppm
7099,2016-05-11,5,NS,Grünland,CUT_PPM,13.2,13.2,0,10.6,10.6,0,Kupfer,ppm
7100,1996-08-13,1,NS,Acker,CUT_PPM,13,13,0,11.3,11.3,0,Kupfer,ppm
7100,2001-05-11,2,NS,Acker,CUT_PPM,13.1,13.1,0,12.7,12.7,0,Kupfer,ppm
7100,2006-04-20,3,NS,Acker,CUT_PPM,12.7,12.7,0,11.6,11.6,0,Kupfer,ppm
7100,2011-09-15,4,NS,Acker,CUT_PPM,16.8,16.8,0,10.3,10.3,0,Kupfer,ppm
7100,2016-05-26,5,NS,Acker,CUT_PPM,13.5,13.5,0,13.1,13.1,0,Kupfer,ppm
7101,1996-08-07,1,HS,Acker,CUT_PPM,10.6,10.6,0,6.5,6.5,0,Kupfer,ppm
7101,2001-05-30,2,HS,Acker,CUT_PPM,11.8,11.8,0,5.9,5.9,0,Kupfer,ppm
7101,2006-07-27,3,HS,Acker,CUT_PPM,12.5,12.5,0,6.5,6.5,0,Kupfer,ppm
7101,2011-11-09,4,HS,Acker,CUT_PPM,13.9,13.9,0,6.4,6.4,0,Kupfer,ppm
7101,2016-08-04,5,HS,Acker,CUT_PPM,14.5,14.5,0,6.8,6.8,0,Kupfer,ppm
7101,2021-08-11,6,HS,Acker,CUT_PPM,15,15,0,5.7,5.7,0,Kupfer,ppm
7102,1996-07-16,1,NS,Acker,CUT_PPM,16.4,16.4,0,16,16,0,Kupfer,ppm
7102,2001-05-11,2,NS,Acker,CUT_PPM,17.1,17.1,0,15,15,0,Kupfer,ppm
7102,2006-04-25,3,NS,Acker,CUT_PPM,16.6,16.6,0,15.4,15.4,0,Kupfer,ppm
7102,2011-06-22,4,NS,Acker,CUT_PPM,23.9,23.9,0,16.5,16.5,0,Kupfer,ppm
7102,2016-03-16,5,NS,Acker,CUT_PPM,29.1,29.1,0,16.5,16.5,0,Kupfer,ppm
7103,1996-07-25,1,NS,Grünland,CUT_PPM,22.3,22.3,0,9,9,0,Kupfer,ppm
7103,2001-03-01,2,NS,Grünland,CUT_PPM,21.3,21.3,0,11.3,11.3,0,Kupfer,ppm
7103,2006-03-29,3,NS,Grünland,CUT_PPM,19.9,19.9,0,9.6,9.6,0,Kupfer,ppm
7103,2011-06-22,4,NS,Grünland,CUT_PPM,21.4,21.4,0,NA,NA,NA,Kupfer,ppm
7103,2016-05-11,5,NS,Grünland,CUT_PPM,22.1,22.1,0,9.7,9.7,0,Kupfer,ppm
7104,1996-07-17,1,HS,Acker,CUT_PPM,15.2,15.2,0,9.6,9.6,0,Kupfer,ppm
7104,2001-03-28,2,HS,Acker,CUT_PPM,15,15,0,9.2,9.2,0,Kupfer,ppm
7104,2006-08-08,3,HS,Acker,CUT_PPM,14.3,14.3,0,9.1,9.1,0,Kupfer,ppm
7104,2011-04-21,4,HS,Acker,CUT_PPM,14.2,14.2,0,10,10,0,Kupfer,ppm
7104,2016-04-06,5,HS,Acker,CUT_PPM,15.4,15.4,0,10.9,10.9,0,Kupfer,ppm
7104,2021-11-10,6,HS,Acker,CUT_PPM,14,14,0,8.5,8.5,0,Kupfer,ppm
7105,1996-08-08,1,NS,Acker,CUT_PPM,16.1,16.1,0,16.3,16.3,0,Kupfer,ppm
7105,2001-05-09,2,NS,Acker,CUT_PPM,15.8,15.8,0,16.3,16.3,0,Kupfer,ppm
7105,2006-04-26,3,NS,Acker,CUT_PPM,16.4,16.4,0,14.9,14.9,0,Kupfer,ppm
7105,2011-04-20,4,NS,Acker,CUT_PPM,16.1,16.1,0,13.3,13.3,0,Kupfer,ppm
7105,2016-08-11,5,NS,Acker,CUT_PPM,16.5,16.5,0,15.9,15.9,0,Kupfer,ppm
7105,2021-03-24,6,NS,Acker,CUT_PPM,17,17,0,0,<16,-1,Kupfer,ppm
7106,1996-07-25,1,NS,Acker,CUT_PPM,19.9,19.9,0,13.6,13.6,0,Kupfer,ppm
7106,2001-03-28,2,NS,Acker,CUT_PPM,20.8,20.8,0,16,16,0,Kupfer,ppm
7106,2006-05-03,3,NS,Acker,CUT_PPM,20,20,0,13,13,0,Kupfer,ppm
7106,2011-09-01,4,NS,Acker,CUT_PPM,20.8,20.8,0,12.8,12.8,0,Kupfer,ppm
7106,2016-04-20,5,NS,Acker,CUT_PPM,19.5,19.5,0,16.2,16.2,0,Kupfer,ppm
7107,1996-07-18,1,HS,Acker,CUT_PPM,18.2,18.2,0,13.5,13.5,0,Kupfer,ppm
7107,2001-10-11,2,HS,Acker,CUT_PPM,18.4,18.4,0,15.1,15.1,0,Kupfer,ppm
7107,2006-11-08,3,HS,Acker,CUT_PPM,18,18,0,13.9,13.9,0,Kupfer,ppm
7107,2011-06-23,4,HS,Acker,CUT_PPM,18.8,18.8,0,13.6,13.6,0,Kupfer,ppm
7107,2016-06-01,5,HS,Acker,CUT_PPM,20.1,20.1,0,15.1,15.1,0,Kupfer,ppm
7107,2021-04-21,6,HS,Acker,CUT_PPM,18.7,18.7,0,12.2,12.2,0,Kupfer,ppm
7108,1996-08-08,1,NS,Acker,CUT_PPM,18,18,0,14,14,0,Kupfer,ppm
7108,2001-10-11,2,NS,Acker,CUT_PPM,17.3,17.3,0,12.4,12.4,0,Kupfer,ppm
7108,2006-08-16,3,NS,Acker,CUT_PPM,18.7,18.7,0,12.1,12.1,0,Kupfer,ppm
7108,2011-03-30,4,NS,Acker,CUT_PPM,21.6,21.6,0,9.7,9.7,0,Kupfer,ppm
7108,2016-04-13,5,NS,Acker,CUT_PPM,18,18,0,12.8,12.8,0,Kupfer,ppm
7108,2021-04-21,6,NS,Acker,CUT_PPM,0,<16,-1,16,16,0,Kupfer,ppm
7109,1996-08-07,1,NS,Acker,CUT_PPM,15.3,15.3,0,13.6,13.6,0,Kupfer,ppm
7109,2006-04-19,3,NS,Acker,CUT_PPM,14.4,14.4,0,12,12,0,Kupfer,ppm
7109,2011-08-04,4,NS,Acker,CUT_PPM,15.7,15.7,0,9.4,9.4,0,Kupfer,ppm
7109,2016-04-21,5,NS,Acker,CUT_PPM,16.3,16.3,0,13.2,13.2,0,Kupfer,ppm
7109,2021-08-12,6,NS,Acker,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7110,1996-08-06,1,HS,Acker,CUT_PPM,21.1,21.1,0,11.6,11.6,0,Kupfer,ppm
7110,2001-05-04,2,HS,Acker,CUT_PPM,20.6,20.6,0,12.7,12.7,0,Kupfer,ppm
7110,2006-03-01,3,HS,Acker,CUT_PPM,19.4,19.4,0,11.8,11.8,0,Kupfer,ppm
7110,2011-04-13,4,HS,Acker,CUT_PPM,20.4,20.4,0,11.7,11.7,0,Kupfer,ppm
7110,2016-03-24,5,HS,Acker,CUT_PPM,20.3,20.3,0,11.2,11.2,0,Kupfer,ppm
7110,2021-06-23,6,HS,Acker,CUT_PPM,20.4,20.4,0,11.1,11.1,0,Kupfer,ppm
7111,1996-09-02,1,NS,Acker,CUT_PPM,14.3,14.3,0,8.2,8.2,0,Kupfer,ppm
7111,2001-06-01,2,NS,Acker,CUT_PPM,15.3,15.3,0,8.3,8.3,0,Kupfer,ppm
7111,2006-03-01,3,NS,Acker,CUT_PPM,13.4,13.4,0,5.9,5.9,0,Kupfer,ppm
7111,2011-05-09,4,NS,Acker,CUT_PPM,14.3,14.3,0,6.3,6.3,0,Kupfer,ppm
7111,2016-03-24,5,NS,Acker,CUT_PPM,13.1,13.1,0,5.9,5.9,0,Kupfer,ppm
7112,1996-07-24,1,NS,Acker,CUT_PPM,7.4,7.4,0,5.6,5.6,0,Kupfer,ppm
7112,2001-09-11,2,NS,Acker,CUT_PPM,7.6,7.6,0,5.7,5.7,0,Kupfer,ppm
7112,2006-03-01,3,NS,Acker,CUT_PPM,7.8,7.8,0,6,6,0,Kupfer,ppm
7112,2011-03-31,4,NS,Acker,CUT_PPM,7.6,7.6,0,6,6,0,Kupfer,ppm
7112,2016-11-16,5,NS,Acker,CUT_PPM,8.8,8.8,0,6.1,6.1,0,Kupfer,ppm
7113,1996-07-16,1,NS,Acker,CUT_PPM,26.3,26.3,0,17.7,17.7,0,Kupfer,ppm
7113,2001-03-01,2,NS,Acker,CUT_PPM,25.1,25.1,0,14,14,0,Kupfer,ppm
7113,2006-03-01,3,NS,Acker,CUT_PPM,21,21,0,11.7,11.7,0,Kupfer,ppm
7113,2011-04-13,4,NS,Acker,CUT_PPM,21.9,21.9,0,NA,NA,NA,Kupfer,ppm
7113,2016-03-16,5,NS,Acker,CUT_PPM,20.6,20.6,0,0,<16,-1,Kupfer,ppm
7114,1996-07-24,1,NS,Acker,CUT_PPM,13.3,13.3,0,8.8,8.8,0,Kupfer,ppm
7114,2001-02-28,2,NS,Acker,CUT_PPM,12.7,12.7,0,8.2,8.2,0,Kupfer,ppm
7114,2006-03-29,3,NS,Acker,CUT_PPM,12.3,12.3,0,8.3,8.3,0,Kupfer,ppm
7114,2011-03-24,4,NS,Acker,CUT_PPM,12.8,12.8,0,8.8,8.8,0,Kupfer,ppm
7114,2016-03-23,5,NS,Acker,CUT_PPM,12.8,12.8,0,8,8,0,Kupfer,ppm
7115,1996-07-25,1,NS,Grünland,CUT_PPM,14.5,14.5,0,15.5,15.5,0,Kupfer,ppm
7115,2001-03-28,2,NS,Grünland,CUT_PPM,14.7,14.7,0,13.9,13.9,0,Kupfer,ppm
7115,2006-05-03,3,NS,Grünland,CUT_PPM,15,15,0,14,14,0,Kupfer,ppm
7115,2011-10-05,4,NS,Grünland,CUT_PPM,16.8,16.8,0,NA,NA,NA,Kupfer,ppm
7115,2016-04-14,5,NS,Grünland,CUT_PPM,15.7,15.7,0,14.7,14.7,0,Kupfer,ppm
7116,1996-07-23,1,NS,Grünland,CUT_PPM,23.9,23.9,0,11.7,11.7,0,Kupfer,ppm
7116,2001-05-04,2,NS,Grünland,CUT_PPM,22.5,22.5,0,11.4,11.4,0,Kupfer,ppm
7116,2006-04-25,3,NS,Grünland,CUT_PPM,20.9,20.9,0,9.9,9.9,0,Kupfer,ppm
7116,2011-06-09,4,NS,Grünland,CUT_PPM,21.2,21.2,0,NA,NA,NA,Kupfer,ppm
7116,2016-05-11,5,NS,Grünland,CUT_PPM,23.5,23.5,0,9.2,9.2,0,Kupfer,ppm
7117,1996-07-23,1,NS,Grünland,CUT_PPM,14.5,14.5,0,12.5,12.5,0,Kupfer,ppm
7117,2001-09-26,2,NS,Grünland,CUT_PPM,13.7,13.7,0,10.2,10.2,0,Kupfer,ppm
7117,2006-04-20,3,NS,Grünland,CUT_PPM,13.5,13.5,0,9.6,9.6,0,Kupfer,ppm
7117,2011-05-04,4,NS,Grünland,CUT_PPM,13.4,13.4,0,9.9,9.9,0,Kupfer,ppm
7117,2016-05-04,5,NS,Grünland,CUT_PPM,14.4,14.4,0,10.4,10.4,0,Kupfer,ppm
7118,1996-08-27,1,NS,Acker,CUT_PPM,17.2,17.2,0,6.3,6.3,0,Kupfer,ppm
7118,2001-05-23,2,NS,Acker,CUT_PPM,17.2,17.2,0,16.2,16.2,0,Kupfer,ppm
7118,2006-08-08,3,NS,Acker,CUT_PPM,16.7,16.7,0,15.1,15.1,0,Kupfer,ppm
7118,2011-05-19,4,NS,Acker,CUT_PPM,17.1,17.1,0,15.5,15.5,0,Kupfer,ppm
7118,2016-07-27,5,NS,Acker,CUT_PPM,17.9,17.9,0,16.9,16.9,0,Kupfer,ppm
7119,1996-09-03,1,NS,Grünland,CUT_PPM,9.5,9.5,0,10,10,0,Kupfer,ppm
7119,2001-03-15,2,NS,Grünland,CUT_PPM,10.5,10.5,0,10.1,10.1,0,Kupfer,ppm
7119,2006-04-04,3,NS,Grünland,CUT_PPM,10.5,10.5,0,10.4,10.4,0,Kupfer,ppm
7119,2011-05-04,4,NS,Grünland,CUT_PPM,12.3,12.3,0,NA,NA,NA,Kupfer,ppm
7119,2016-04-07,5,NS,Grünland,CUT_PPM,11.6,11.6,0,10.4,10.4,0,Kupfer,ppm
7120,1996-09-25,1,NS,Grünland,CUT_PPM,20.6,20.6,0,11.4,11.4,0,Kupfer,ppm
7120,2001-05-02,2,NS,Grünland,CUT_PPM,23,23,0,14.1,14.1,0,Kupfer,ppm
7120,2006-04-12,3,NS,Grünland,CUT_PPM,22.6,22.6,0,14.1,14.1,0,Kupfer,ppm
7120,2011-08-04,4,NS,Grünland,CUT_PPM,21.9,21.9,0,NA,NA,NA,Kupfer,ppm
7120,2016-04-14,5,NS,Grünland,CUT_PPM,23,23,0,14.1,14.1,0,Kupfer,ppm
7120,2021-03-31,6,NS,Grünland,CUT_PPM,19,19,0,0,<16,-1,Kupfer,ppm
7121,1996-09-10,1,NS,Grünland,CUT_PPM,14,14,0,15.2,15.2,0,Kupfer,ppm
7121,2001-02-28,2,NS,Grünland,CUT_PPM,16.2,16.2,0,16.1,16.1,0,Kupfer,ppm
7121,2006-08-16,3,NS,Grünland,CUT_PPM,16.1,16.1,0,15.8,15.8,0,Kupfer,ppm
7121,2011-09-07,4,NS,Grünland,CUT_PPM,16.3,16.3,0,17,17,0,Kupfer,ppm
7121,2016-04-07,5,NS,Grünland,CUT_PPM,17.4,17.4,0,17.8,17.8,0,Kupfer,ppm
7122,1996-08-28,1,NS,Acker,CUT_PPM,14.1,14.1,0,5.4,5.4,0,Kupfer,ppm
7122,2001-05-02,2,NS,Acker,CUT_PPM,14.2,14.2,0,6.3,6.3,0,Kupfer,ppm
7122,2006-04-12,3,NS,Acker,CUT_PPM,13.1,13.1,0,5.7,5.7,0,Kupfer,ppm
7122,2011-04-04,4,NS,Acker,CUT_PPM,12.6,12.6,0,6.1,6.1,0,Kupfer,ppm
7122,2016-04-13,5,NS,Acker,CUT_PPM,12.8,12.8,0,6.5,6.5,0,Kupfer,ppm
7122,2021-10-13,6,NS,Acker,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7123,1996-08-29,1,NS,Grünland,CUT_PPM,19.6,19.6,0,18.1,18.1,0,Kupfer,ppm
7123,2001-08-21,2,NS,Grünland,CUT_PPM,20.6,20.6,0,18.8,18.8,0,Kupfer,ppm
7123,2006-04-12,3,NS,Grünland,CUT_PPM,18.5,18.5,0,18.9,18.9,0,Kupfer,ppm
7123,2011-06-27,4,NS,Grünland,CUT_PPM,19,19,0,NA,NA,NA,Kupfer,ppm
7123,2016-04-14,5,NS,Grünland,CUT_PPM,20.1,20.1,0,20.1,20.1,0,Kupfer,ppm
7123,2021-03-31,6,NS,Grünland,CUT_PPM,19,19,0,19,19,0,Kupfer,ppm
7124,1996-08-27,1,NS,Acker,CUT_PPM,16.3,16.3,0,10.7,10.7,0,Kupfer,ppm
7124,2001-04-27,2,NS,Acker,CUT_PPM,17.9,17.9,0,11.5,11.5,0,Kupfer,ppm
7124,2006-06-14,3,NS,Acker,CUT_PPM,14.4,14.4,0,14.7,14.7,0,Kupfer,ppm
7124,2011-04-06,4,NS,Acker,CUT_PPM,15.3,15.3,0,NA,NA,NA,Kupfer,ppm
7124,2016-06-01,5,NS,Acker,CUT_PPM,16.5,16.5,0,12.2,12.2,0,Kupfer,ppm
7124,2021-06-09,6,NS,Acker,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7125,1996-08-28,1,NS,Acker,CUT_PPM,17.6,17.6,0,13.6,13.6,0,Kupfer,ppm
7125,2001-04-27,2,NS,Acker,CUT_PPM,18.4,18.4,0,14.1,14.1,0,Kupfer,ppm
7125,2006-04-12,3,NS,Acker,CUT_PPM,16.9,16.9,0,12.5,12.5,0,Kupfer,ppm
7125,2011-03-23,4,NS,Acker,CUT_PPM,17.5,17.5,0,11.9,11.9,0,Kupfer,ppm
7125,2016-04-20,5,NS,Acker,CUT_PPM,18.2,18.2,0,13,13,0,Kupfer,ppm
7125,2021-09-28,6,NS,Acker,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7126,1996-09-02,1,NS,Acker,CUT_PPM,14.3,14.3,0,7.6,7.6,0,Kupfer,ppm
7126,2001-03-28,2,NS,Acker,CUT_PPM,13.4,13.4,0,8.6,8.6,0,Kupfer,ppm
7126,2006-08-08,3,NS,Acker,CUT_PPM,13,13,0,8,8,0,Kupfer,ppm
7126,2011-09-01,4,NS,Acker,CUT_PPM,13.6,13.6,0,8.4,8.4,0,Kupfer,ppm
7126,2016-04-06,5,NS,Acker,CUT_PPM,14.7,14.7,0,8.4,8.4,0,Kupfer,ppm
7127,1996-09-02,1,NS,Acker,CUT_PPM,15.4,15.4,0,12.3,12.3,0,Kupfer,ppm
7127,2001-04-05,2,NS,Acker,CUT_PPM,17.1,17.1,0,13.1,13.1,0,Kupfer,ppm
7127,2006-04-25,3,NS,Acker,CUT_PPM,15.7,15.7,0,14.9,14.9,0,Kupfer,ppm
7127,2011-03-31,4,NS,Acker,CUT_PPM,17,17,0,13.6,13.6,0,Kupfer,ppm
7127,2016-03-24,5,NS,Acker,CUT_PPM,17.5,17.5,0,16.1,16.1,0,Kupfer,ppm
7128,1996-08-29,1,NS,Acker,CUT_PPM,23.4,23.4,0,12.9,12.9,0,Kupfer,ppm
7128,2001-03-01,2,NS,Acker,CUT_PPM,23.7,23.7,0,13.4,13.4,0,Kupfer,ppm
7128,2006-04-25,3,NS,Acker,CUT_PPM,22.4,22.4,0,14.5,14.5,0,Kupfer,ppm
7128,2011-03-31,4,NS,Acker,CUT_PPM,26.9,26.9,0,14.3,14.3,0,Kupfer,ppm
7128,2016-03-23,5,NS,Acker,CUT_PPM,24.3,24.3,0,14.3,14.3,0,Kupfer,ppm
7129,1996-08-27,1,NS,Acker,CUT_PPM,18.8,18.8,0,12.7,12.7,0,Kupfer,ppm
7129,2001-04-25,2,NS,Acker,CUT_PPM,19.3,19.3,0,14.1,14.1,0,Kupfer,ppm
7129,2006-03-15,3,NS,Acker,CUT_PPM,17.2,17.2,0,11.8,11.8,0,Kupfer,ppm
7129,2011-03-30,4,NS,Acker,CUT_PPM,18.7,18.7,0,12.1,12.1,0,Kupfer,ppm
7129,2016-03-17,5,NS,Acker,CUT_PPM,17.3,17.3,0,10.4,10.4,0,Kupfer,ppm
7129,2021-04-21,6,NS,Acker,CUT_PPM,18,18,0,0,<16,-1,Kupfer,ppm
7130,1996-09-04,1,NS,Acker,CUT_PPM,31.3,31.3,0,10.4,10.4,0,Kupfer,ppm
7130,2001-02-28,2,NS,Acker,CUT_PPM,29.2,29.2,0,12.2,12.2,0,Kupfer,ppm
7130,2006-03-29,3,NS,Acker,CUT_PPM,26.6,26.6,0,10.8,10.8,0,Kupfer,ppm
7130,2011-03-24,4,NS,Acker,CUT_PPM,28.1,28.1,0,11.6,11.6,0,Kupfer,ppm
7130,2016-03-23,5,NS,Acker,CUT_PPM,27,27,0,11.8,11.8,0,Kupfer,ppm
7131,1996-09-10,1,NS,Acker,CUT_PPM,25.6,25.6,0,24.8,24.8,0,Kupfer,ppm
7131,2001-04-12,2,NS,Acker,CUT_PPM,30.3,30.3,0,28.7,28.7,0,Kupfer,ppm
7131,2006-03-15,3,NS,Acker,CUT_PPM,30.4,30.4,0,28.6,28.6,0,Kupfer,ppm
7131,2011-03-30,4,NS,Acker,CUT_PPM,30.8,30.8,0,27.4,27.4,0,Kupfer,ppm
7131,2016-04-13,5,NS,Acker,CUT_PPM,31.5,31.5,0,29.1,29.1,0,Kupfer,ppm
7131,2021-04-21,6,NS,Acker,CUT_PPM,28.9,28.9,0,26,26,0,Kupfer,ppm
7132,1996-08-28,1,NS,Acker,CUT_PPM,15,15,0,13.6,13.6,0,Kupfer,ppm
7132,2001-05-02,2,NS,Acker,CUT_PPM,16,16,0,13.6,13.6,0,Kupfer,ppm
7132,2006-04-19,3,NS,Acker,CUT_PPM,17.4,17.4,0,13.2,13.2,0,Kupfer,ppm
7132,2011-03-09,4,NS,Acker,CUT_PPM,15.2,15.2,0,12.2,12.2,0,Kupfer,ppm
7132,2016-04-20,5,NS,Acker,CUT_PPM,16.9,16.9,0,14.8,14.8,0,Kupfer,ppm
7132,2021-06-16,6,NS,Acker,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7133,1996-08-28,1,NS,Acker,CUT_PPM,10.8,10.8,0,6.5,6.5,0,Kupfer,ppm
7133,2001-04-27,2,NS,Acker,CUT_PPM,11.1,11.1,0,7.2,7.2,0,Kupfer,ppm
7133,2006-04-19,3,NS,Acker,CUT_PPM,10.7,10.7,0,7.4,7.4,0,Kupfer,ppm
7133,2011-03-09,4,NS,Acker,CUT_PPM,10.5,10.5,0,6.8,6.8,0,Kupfer,ppm
7133,2016-04-20,5,NS,Acker,CUT_PPM,10.8,10.8,0,8.7,8.7,0,Kupfer,ppm
7133,2021-08-11,6,NS,Acker,CUT_PPM,0,<16,-1,0,<16,-1,Kupfer,ppm
7134,1996-08-28,1,NS,Acker,CUT_PPM,27.2,27.2,0,13.4,13.4,0,Kupfer,ppm
