StandortID;p.dat;periode;KaboStatus;AktStandorttyp;Parameter;Wert_plot_OB;Wert_tab_OB;Klasse_OB;Quelle_OB;Wert_plot_UB;Wert_tab_UB;Klasse_UB;Quelle_UB
7163;13.04.2011;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;23.8;23.8;0;vbbo;17.6;17.6;0;vbbo
7163;11.08.2016;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;24.2;24.2;0;vbbo;22.1;22.1;0;vbbo
7163;17.08.2021;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;19;19;0;xrf;21;21;0;xrf
7164;07.08.1996;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;19.9;19.9;0;vbbo;23.1;23.1;0;vbbo
7164;09.05.2001;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;22;22;0;vbbo;25.9;25.9;0;vbbo
7164;08.11.2006;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;21.4;21.4;0;vbbo;24.4;24.4;0;vbbo
7164;23.03.2011;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;21.8;21.8;0;vbbo;21;21;0;vbbo
7164;13.04.2016;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;22.6;22.6;0;vbbo;25.8;25.8;0;vbbo
7164;11.08.2021;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;21;21;0;xrf;27;27;0;xrf
7165;17.07.1996;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;43.2;43.2;0;vbbo;28.4;28.4;0;vbbo
7165;09.05.2001;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;39.6;39.6;0;vbbo;30;30;0;vbbo
7165;06.04.2011;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;41.4;41.4;0;vbbo;25;25;0;vbbo
7165;14.04.2016;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;43.8;43.8;0;vbbo;28.5;28.5;0;vbbo
7165;24.03.2021;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;37;37;0;xrf;40;40;0;xrf
7166;07.08.1996;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;19.2;19.2;0;vbbo;17.9;17.9;0;vbbo
7166;25.04.2001;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;19.1;19.1;0;vbbo;11;11;0;vbbo
7166;15.03.2006;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;16.7;16.7;0;vbbo;12.5;12.5;0;vbbo
7166;20.04.2011;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;17.8;17.8;0;vbbo;11.8;11.8;0;vbbo
7166;17.03.2016;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;18.6;18.6;0;vbbo;11.9;11.9;0;vbbo
7166;09.06.2021;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;27;27;0;xrf;35;35;0;xrf
7167;25.06.1996;1;HS;Wald;CRT_PPM;16;16;0;vbbo;22.8;22.8;0;vbbo
7167;30.10.2001;2;HS;Wald;CRT_PPM;19;19;0;xrf;22.1;22.1;0;vbbo
7167;22.11.2006;3;HS;Wald;CRT_PPM;21;21;0;xrf;24.5;24.5;0;vbbo
7167;17.08.2011;4;HS;Wald;CRT_PPM;0;<19;-1;xrf;26;26;0;xrf
7167;22.06.2016;5;HS;Wald;CRT_PPM;19;19;0;xrf;25;25;0;xrf
7167;11.03.2021;6;HS;Wald;CRT_PPM;19.5;19.5;0;xrf;31;31;0;xrf
7168;17.06.1996;1;NS;Wald;CRT_PPM;29.9;29.9;0;vbbo;35.8;35.8;0;vbbo
7168;30.10.2001;2;NS;Wald;CRT_PPM;31;31;0;xrf;34;34;0;xrf
7168;31.05.2006;3;NS;Wald;CRT_PPM;30;30;0;xrf;38.4;38.4;0;vbbo
7168;11.08.2011;4;NS;Wald;CRT_PPM;28;28;0;xrf;33;33;0;xrf
7168;22.06.2016;5;NS;Wald;CRT_PPM;29;29;0;xrf;36;36;0;xrf
7168;21.09.2021;6;NS;Wald;CRT_PPM;31;31;0;xrf;37;37;0;xrf
7169;17.06.1996;1;HS;Wald;CRT_PPM;20.5;20.5;0;vbbo;24.1;24.1;0;vbbo
7169;30.10.2001;2;HS;Wald;CRT_PPM;21;21;0;vbbo;22.5;22.5;0;vbbo
7169;31.05.2006;3;HS;Wald;CRT_PPM;22;22;0;xrf;26.1;26.1;0;vbbo
7169;11.08.2011;4;HS;Wald;CRT_PPM;21;21;0;xrf;23;23;0;xrf
7169;22.06.2016;5;HS;Wald;CRT_PPM;23.7;23.7;0;xrf;26;26;0;xrf
7169;11.03.2021;6;HS;Wald;CRT_PPM;23.3;23.3;0;xrf;26;26;0;xrf
7170;14.06.1996;1;NS;Wald;CRT_PPM;16.6;16.6;0;vbbo;20.8;20.8;0;vbbo
7170;16.10.2001;2;NS;Wald;CRT_PPM;0;<19;-1;xrf;22;22;0;xrf
7170;24.05.2006;3;NS;Wald;CRT_PPM;NA;NA;NA;NA;19.3;19.3;0;vbbo
7170;25.05.2011;4;NS;Wald;CRT_PPM;0;<19;-1;xrf;19;19;0;xrf
7170;28.07.2016;5;NS;Wald;CRT_PPM;0;<19;-1;xrf;20;20;0;xrf
7170;05.08.2021;6;NS;Wald;CRT_PPM;0;<19;-1;xrf;21;21;0;xrf
7171;09.04.1997;1;NS;Wald;CRT_PPM;23;23;0;vbbo;35.8;35.8;0;vbbo
7171;04.07.2002;2;NS;Wald;CRT_PPM;NA;NA;NA;NA;30;30;0;xrf
7171;24.10.2007;3;NS;Wald;CRT_PPM;NA;NA;NA;NA;32.3;32.3;0;vbbo
7171;19.06.2012;4;NS;Wald;CRT_PPM;24;24;0;xrf;NA;NA;NA;NA
7171;12.07.2017;5;NS;Wald;CRT_PPM;24;24;0;xrf;31;31;0;xrf
7171;16.06.2022;6;NS;Wald;CRT_PPM;26;26;0;xrf;32;32;0;xrf
7172;09.04.1997;1;NS;Wald;CRT_PPM;20.3;20.3;0;vbbo;26.6;26.6;0;vbbo
7172;04.07.2002;2;NS;Wald;CRT_PPM;23.9;23.9;0;vbbo;27;27;0;xrf
7172;30.05.2007;3;NS;Wald;CRT_PPM;NA;NA;NA;NA;27.3;27.3;0;vbbo
7172;03.05.2012;4;NS;Wald;CRT_PPM;23;23;0;xrf;NA;NA;NA;NA
7172;06.09.2017;5;NS;Wald;CRT_PPM;24;24;0;xrf;26;26;0;xrf
7172;15.06.2022;6;NS;Wald;CRT_PPM;26;26;0;xrf;29;29;0;xrf
7173;11.04.1997;1;HS;Wald;CRT_PPM;17.5;17.5;0;vbbo;20.7;20.7;0;vbbo
7173;18.07.2002;2;HS;Wald;CRT_PPM;17.5;17.5;0;vbbo;22.1;22.1;0;vbbo
7173;04.07.2007;3;HS;Wald;CRT_PPM;19.7;19.7;0;xrf;21.1;21.1;0;vbbo
7173;05.07.2012;4;HS;Wald;CRT_PPM;20.8;20.8;0;xrf;24;24;0;xrf
7173;17.08.2017;5;HS;Wald;CRT_PPM;21;21;0;xrf;24;24;0;vbbo
7173;29.06.2022;6;HS;Wald;CRT_PPM;18.8;18.8;0;vbbo;22.2;22.2;0;vbbo
7174;11.04.1997;1;NS;Wald;CRT_PPM;18.5;18.5;0;vbbo;22.1;22.1;0;vbbo
7174;18.07.2002;2;NS;Wald;CRT_PPM;19.5;19.5;0;vbbo;28;28;0;xrf
7174;04.07.2007;3;NS;Wald;CRT_PPM;NA;NA;NA;NA;21.1;21.1;0;vbbo
7174;04.10.2012;4;NS;Wald;CRT_PPM;21;21;0;xrf;25;25;0;xrf
7174;17.08.2017;5;NS;Wald;CRT_PPM;20;20;0;xrf;25;25;0;xrf
7174;04.08.2022;6;NS;Wald;CRT_PPM;19;19;0;xrf;24;24;0;xrf
7175;21.05.1997;1;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;34.7;34.7;0;vbbo;28.5;28.5;0;vbbo
7175;02.04.2002;2;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;33.8;33.8;0;vbbo;27.7;27.7;0;vbbo
7175;15.08.2007;3;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;33.4;33.4;0;vbbo;31.5;31.5;0;vbbo
7175;13.03.2012;4;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;33.1;33.1;0;vbbo;31.1;31.1;0;vbbo
7175;16.08.2017;5;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;32.9;32.9;0;vbbo;29;29;0;vbbo
7175;16.03.2022;6;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;35.3;35.3;0;vbbo;28.1;28.1;0;vbbo
7176;21.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;35.2;35.2;0;vbbo;31.9;31.9;0;vbbo
7176;18.09.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;32.7;32.7;0;vbbo;33.3;33.3;0;vbbo
7176;15.08.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;33.8;33.8;0;vbbo;34.9;34.9;0;vbbo
7176;21.03.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;33.4;33.4;0;vbbo;35.9;35.9;0;vbbo
7176;22.02.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;35;35;0;vbbo;37.4;37.4;0;vbbo
7176;24.08.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;29.5;29.5;0;xrf;32;32;0;xrf
7177;25.06.1997;1;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;49.1;49.1;0;vbbo;41.7;41.7;0;vbbo
7177;18.09.2002;2;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;44.3;44.3;0;vbbo;45.8;45.8;0;vbbo
7177;18.04.2007;3;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;46.1;46.1;0;vbbo;44.1;44.1;0;vbbo
7177;17.10.2012;4;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;43.8;43.8;0;vbbo;44.7;44.7;0;vbbo
7177;05.10.2017;5;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;44.3;44.3;0;vbbo;43.5;43.5;0;vbbo
7177;10.08.2022;6;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;48.6;48.6;0;vbbo;48.9;48.9;0;vbbo
7178;28.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;39.9;39.9;0;vbbo;29.9;29.9;0;vbbo
7178;22.05.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;37;37;0;vbbo;29.8;29.8;0;vbbo
7178;18.04.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;35.3;35.3;0;vbbo;30.1;30.1;0;vbbo
7178;14.03.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;36.7;36.7;0;vbbo;27;27;0;vbbo
7178;22.03.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;37.3;37.3;0;vbbo;29.4;29.4;0;vbbo
7178;30.03.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;32;32;0;xrf;28;28;0;xrf
7179;28.05.1997;1;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;31.8;31.8;0;vbbo;24.7;24.7;0;vbbo
7179;31.07.2002;2;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;31.2;31.2;0;vbbo;24.8;24.8;0;vbbo
7179;09.08.2007;3;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;30.2;30.2;0;vbbo;26.7;26.7;0;vbbo
7179;15.03.2012;4;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;30.9;30.9;0;vbbo;24.8;24.8;0;vbbo
7179;22.03.2017;5;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;31.2;31.2;0;vbbo;25.2;25.2;0;vbbo
7179;21.04.2022;6;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;33.9;33.9;0;vbbo;30.3;30.3;0;vbbo
7180;10.06.1997;1;HS;Grünland;CRT_PPM;22.6;22.6;0;vbbo;26.5;26.5;0;vbbo
7180;03.04.2002;2;HS;Grünland;CRT_PPM;20.6;20.6;0;vbbo;21.4;21.4;0;vbbo
7180;04.04.2007;3;HS;Grünland;CRT_PPM;21.8;21.8;0;vbbo;25.5;25.5;0;vbbo
7180;07.06.2012;4;HS;Grünland;CRT_PPM;21.2;21.2;0;vbbo;25.2;25.2;0;vbbo
7180;17.05.2017;5;HS;Grünland;CRT_PPM;22.5;22.5;0;vbbo;24.9;24.9;0;vbbo
7180;06.04.2022;6;HS;Grünland;CRT_PPM;22.1;22.1;0;vbbo;25.2;25.2;0;vbbo
7181;05.06.1997;1;NS;Grünland;CRT_PPM;24.3;24.3;0;vbbo;19.2;19.2;0;vbbo
7181;03.04.2002;2;NS;Grünland;CRT_PPM;22.1;22.1;0;vbbo;19.7;19.7;0;vbbo
7181;04.04.2007;3;NS;Grünland;CRT_PPM;22.4;22.4;0;vbbo;17.5;17.5;0;vbbo
7181;07.06.2012;4;NS;Grünland;CRT_PPM;21.6;21.6;0;vbbo;18.6;18.6;0;vbbo
7181;29.06.2017;5;NS;Grünland;CRT_PPM;23.5;23.5;0;vbbo;22.7;22.7;0;vbbo
7181;06.04.2022;6;NS;Grünland;CRT_PPM;20;20;0;xrf;21;21;0;xrf
7182;05.06.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;28.1;28.1;0;vbbo;25.7;25.7;0;vbbo
7182;17.04.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;25.3;25.3;0;vbbo;28.1;28.1;0;vbbo
7182;17.04.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;24.8;24.8;0;vbbo;26.6;26.6;0;vbbo
7182;12.09.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;24;24;0;vbbo;25.7;25.7;0;vbbo
7182;20.09.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;25.5;25.5;0;vbbo;27.1;27.1;0;vbbo
7182;13.10.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;29;29;0;xrf;27;27;0;xrf
7183;05.06.1997;1;HS;Grünland;CRT_PPM;41;41;0;vbbo;34.3;34.3;0;vbbo
7183;17.04.2002;2;HS;Grünland;CRT_PPM;39.5;39.5;0;vbbo;36.5;36.5;0;vbbo
7183;25.04.2007;3;HS;Grünland;CRT_PPM;38.7;38.7;0;vbbo;37;37;0;vbbo
7183;27.09.2012;4;HS;Grünland;CRT_PPM;37.4;37.4;0;vbbo;35.4;35.4;0;vbbo
7183;08.06.2017;5;HS;Grünland;CRT_PPM;39.1;39.1;0;vbbo;34.2;34.2;0;vbbo
7183;22.06.2022;6;HS;Grünland;CRT_PPM;39.8;39.8;0;vbbo;34.3;34.3;0;vbbo
7184;05.06.1997;1;NS;Grünland;CRT_PPM;28.7;28.7;0;vbbo;28.3;28.3;0;vbbo
7184;12.09.2002;2;NS;Grünland;CRT_PPM;30.4;30.4;0;vbbo;30.7;30.7;0;vbbo
7184;17.04.2007;3;NS;Grünland;CRT_PPM;26.9;26.9;0;vbbo;31;31;0;vbbo
7184;26.04.2012;4;NS;Grünland;CRT_PPM;28.4;28.4;0;vbbo;24.6;24.6;0;vbbo
7184;19.10.2016;5;NS;Grünland;CRT_PPM;29.2;29.2;0;vbbo;28.2;28.2;0;vbbo
7185;04.06.1997;1;NS;Grünland;CRT_PPM;44.7;44.7;0;vbbo;33.6;33.6;0;vbbo
7185;21.08.2002;2;NS;Grünland;CRT_PPM;44.7;44.7;0;vbbo;38.7;38.7;0;vbbo
7185;16.08.2007;3;NS;Grünland;CRT_PPM;43;43;0;vbbo;34.6;34.6;0;vbbo
7185;19.04.2012;4;NS;Grünland;CRT_PPM;42.9;42.9;0;vbbo;34.1;34.1;0;vbbo
7185;29.06.2017;5;NS;Grünland;CRT_PPM;45.7;45.7;0;vbbo;40;40;0;vbbo
7185;23.06.2022;6;NS;Grünland;CRT_PPM;30;30;0;xrf;31;31;0;xrf
7186;22.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;26.3;26.3;0;vbbo;19.7;19.7;0;vbbo
7186;03.10.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;27;27;0;vbbo;22.1;22.1;0;vbbo
7186;24.10.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;27.7;27.7;0;vbbo;20.2;20.2;0;vbbo
7186;13.03.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;26.7;26.7;0;vbbo;19.6;19.6;0;vbbo
7186;22.02.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;26.5;26.5;0;vbbo;22;22;0;vbbo
7186;24.08.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;23;23;0;xrf;22;22;0;xrf
7187;22.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;35.1;35.1;0;vbbo;39.7;39.7;0;vbbo
7187;02.04.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;38.3;38.3;0;vbbo;36.6;36.6;0;vbbo
7187;15.08.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;35.1;35.1;0;vbbo;35.1;35.1;0;vbbo
7187;13.03.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;36.3;36.3;0;vbbo;38.1;38.1;0;vbbo
7187;16.08.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;24.7;24.7;0;vbbo;40.2;40.2;0;vbbo
7187;19.10.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;34;34;0;xrf;33;33;0;xrf
7188;29.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;34.9;34.9;0;vbbo;20.1;20.1;0;vbbo
7188;29.08.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;NA;NA;NA;NA;23.5;23.5;0;vbbo
7188;30.05.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;34.9;34.9;0;vbbo;25;25;0;vbbo
7188;31.05.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;36.2;36.2;0;vbbo;19.3;19.3;0;vbbo
7188;19.10.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;36.2;36.2;0;vbbo;22.6;22.6;0;vbbo
7188;28.04.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;29;29;0;xrf;36;36;0;xrf
7189;22.05.1997;1;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;21.1;21.1;0;vbbo;21.4;21.4;0;vbbo
7189;31.07.2002;2;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;21.1;21.1;0;vbbo;25;25;0;vbbo
7189;09.08.2007;3;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;20.7;20.7;0;vbbo;24.2;24.2;0;vbbo
7189;14.03.2012;4;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;21.3;21.3;0;vbbo;23.3;23.3;0;vbbo
7189;22.02.2017;5;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;20.9;20.9;0;vbbo;24.7;24.7;0;vbbo
7189;08.03.2022;6;HS;AckerGemüsebauSpez.kulturen;CRT_PPM;20.3;20.3;0;vbbo;24.1;24.1;0;vbbo
7190;29.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;29.3;29.3;0;vbbo;30.8;30.8;0;vbbo
7190;18.04.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;31.1;31.1;0;vbbo;28.8;28.8;0;vbbo
7190;24.10.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;27.7;27.7;0;vbbo;27.8;27.8;0;vbbo
7190;14.03.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;28.2;28.2;0;vbbo;27.7;27.7;0;vbbo
7190;12.07.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;31.7;31.7;0;vbbo;30.9;30.9;0;vbbo
7190;16.06.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;26;26;0;xrf;31;31;0;xrf
7191;22.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;26.1;26.1;0;vbbo;16.9;16.9;0;vbbo
7191;31.07.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;27.5;27.5;0;vbbo;18;18;0;vbbo
7191;09.08.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;25.1;25.1;0;vbbo;18.1;18.1;0;vbbo
7191;21.03.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;25.4;25.4;0;vbbo;17.1;17.1;0;vbbo
7191;22.02.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;26.6;26.6;0;vbbo;18.6;18.6;0;vbbo
7191;08.03.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;29;29;0;xrf;33;33;0;xrf
7192;10.06.1997;1;NS;Grünland;CRT_PPM;35.6;35.6;0;vbbo;44.4;44.4;0;vbbo
7192;29.08.2002;2;NS;Grünland;CRT_PPM;33.1;33.1;0;vbbo;39.6;39.6;0;vbbo
7192;19.06.2007;3;NS;Grünland;CRT_PPM;NA;NA;NA;NA;31.9;31.9;0;vbbo
7192;31.05.2012;4;NS;Grünland;CRT_PPM;33;33;0;vbbo;34.6;34.6;0;vbbo
7192;22.03.2017;5;NS;Grünland;CRT_PPM;34.5;34.5;0;vbbo;41.6;41.6;0;vbbo
7193;28.05.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;39.4;39.4;0;vbbo;34.2;34.2;0;vbbo
7193;31.07.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;36;36;0;vbbo;31.3;31.3;0;vbbo
7193;25.10.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;NA;NA;NA;NA;28.9;28.9;0;vbbo
7193;14.03.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;35.7;35.7;0;vbbo;30.5;30.5;0;vbbo
7193;29.03.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;40.7;40.7;0;vbbo;33.1;33.1;0;vbbo
7194;28.05.1997;1;NS;Grünland;CRT_PPM;32.1;32.1;0;vbbo;23.6;23.6;0;vbbo
7194;18.04.2002;2;NS;Grünland;CRT_PPM;31.7;31.7;0;vbbo;25.2;25.2;0;vbbo
7194;19.06.2007;3;NS;Grünland;CRT_PPM;NA;NA;NA;NA;25.9;25.9;0;vbbo
7194;20.06.2012;4;NS;Grünland;CRT_PPM;29.4;29.4;0;vbbo;24;24;0;vbbo
7194;23.03.2017;5;NS;Grünland;CRT_PPM;31.8;31.8;0;vbbo;27.5;27.5;0;vbbo
7195;10.06.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;26.3;26.3;0;vbbo;17.8;17.8;0;vbbo
7195;04.09.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;24.6;24.6;0;vbbo;14.6;14.6;0;vbbo
7195;16.08.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;NA;NA;NA;NA;15.1;15.1;0;vbbo
7195;26.04.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;23.7;23.7;0;vbbo;13.9;13.9;0;vbbo
7195;19.10.2016;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;23.5;23.5;0;vbbo;13.6;13.6;0;vbbo
7196;10.06.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;46.5;46.5;0;vbbo;30.6;30.6;0;vbbo
7196;03.04.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;43.1;43.1;0;vbbo;30.9;30.9;0;vbbo
7196;16.05.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;NA;NA;NA;NA;31.4;31.4;0;vbbo
7196;27.09.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;39.3;39.3;0;vbbo;29.1;29.1;0;vbbo
7196;17.05.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;45.7;45.7;0;vbbo;28.5;28.5;0;vbbo
7196;29.06.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;33;33;0;xrf;28;28;0;xrf
7197;01.07.1997;1;NS;Grünland;CRT_PPM;32.4;32.4;0;vbbo;29.4;29.4;0;vbbo
7197;15.05.2002;2;NS;Grünland;CRT_PPM;33.7;33.7;0;vbbo;32;32;0;vbbo
7197;16.05.2007;3;NS;Grünland;CRT_PPM;NA;NA;NA;NA;30.6;30.6;0;vbbo
7197;20.09.2012;4;NS;Grünland;CRT_PPM;31.8;31.8;0;vbbo;28.7;28.7;0;vbbo
7197;17.05.2017;5;NS;Grünland;CRT_PPM;34.2;34.2;0;vbbo;31.2;31.2;0;vbbo
7197;01.06.2022;6;NS;Grünland;CRT_PPM;27;27;0;xrf;28;28;0;xrf
7198;02.07.1997;1;NS;Grünland;CRT_PPM;33.5;33.5;0;vbbo;28.8;28.8;0;vbbo
7198;10.04.2002;2;NS;Grünland;CRT_PPM;33.1;33.1;0;vbbo;32.8;32.8;0;vbbo
7198;17.04.2007;3;NS;Grünland;CRT_PPM;NA;NA;NA;NA;31.8;31.8;0;vbbo
7198;11.10.2012;4;NS;Grünland;CRT_PPM;32.7;32.7;0;vbbo;30.6;30.6;0;vbbo
7198;28.06.2017;5;NS;Grünland;CRT_PPM;35.7;35.7;0;vbbo;34.9;34.9;0;vbbo
7198;04.08.2022;6;NS;Grünland;CRT_PPM;31;31;0;xrf;28;28;0;xrf
7199;02.07.1997;1;NS;Grünland;CRT_PPM;32.7;32.7;0;vbbo;32.9;32.9;0;vbbo
7199;10.04.2002;2;NS;Grünland;CRT_PPM;36.8;36.8;0;vbbo;37.3;37.3;0;vbbo
7199;24.04.2007;3;NS;Grünland;CRT_PPM;NA;NA;NA;NA;35.5;35.5;0;vbbo
7199;30.05.2012;4;NS;Grünland;CRT_PPM;35.7;35.7;0;vbbo;34.3;34.3;0;vbbo
7199;28.06.2017;5;NS;Grünland;CRT_PPM;37.5;37.5;0;vbbo;41.5;41.5;0;vbbo
7199;23.06.2022;6;NS;Grünland;CRT_PPM;30;30;0;xrf;32;32;0;xrf
7200;25.06.1997;1;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;29.4;29.4;0;vbbo;21.1;21.1;0;vbbo
7200;07.05.2002;2;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;31.2;31.2;0;vbbo;20.8;20.8;0;vbbo
7200;24.04.2007;3;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;NA;NA;NA;NA;20.9;20.9;0;vbbo
7200;19.04.2012;4;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;29.3;29.3;0;vbbo;18.4;18.4;0;vbbo
7200;05.07.2017;5;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;31.2;31.2;0;vbbo;23.5;23.5;0;vbbo
7200;05.05.2022;6;NS;AckerGemüsebauSpez.kulturen;CRT_PPM;24;24;0;xrf;33;33;0;xrf
7201;24.06.1997;1;NS;Grünland;CRT_PPM;26.3;26.3;0;vbbo;21.9;21.9;0;vbbo
7201;07.10.2002;2;NS;Grünland;CRT_PPM;27.3;27.3;0;vbbo;24.2;24.2;0;vbbo
7201;03.10.2007;3;NS;Grünland;CRT_PPM;NA;NA;NA;NA;26;26;0;vbbo
7201;27.06.2012;4;NS;Grünland;CRT_PPM;26.2;26.2;0;vbbo;21.3;21.3;0;vbbo
7201;11.05.2017;5;NS;Grünland;CRT_PPM;27.3;27.3;0;vbbo;24;24;0;vbbo
7201;23.06.2022;6;NS;Grünland;CRT_PPM;24;24;0;xrf;25;25;0;xrf
